state,Gender,Year,Count
TN,M,2002,34940
TN,M,2003,35654
TN,M,2004,35897
TN,M,2005,36813
TN,M,2006,37432
TN,M,2007,38572
TN,M,2008,37649
TN,M,2009,36258
TN,M,2010,35087
TN,M,2011,34763
TN,M,2012,35657
TN,M,2013,35465
TN,M,2014,36137
TN,M,2015,36389
TN,M,2016,36054
TN,M,2017,36083
TN,M,2018,35275
TN,M,2019,34837
TX,F,1961,111756
TX,F,1962,110541
TX,F,1963,107193
TX,F,1964,104283
TX,F,1965,95908
TX,F,1966,91895
TX,F,1967,91959
TX,F,1968,93908
TX,F,1969,100544
TX,F,1970,104200
TX,F,1971,103864
TX,F,1972,96352
TX,F,1973,94375
TX,F,1974,95461
TX,F,1975,95697
TX,F,1976,96704
TX,F,1977,100475
TX,F,1978,103391
TX,F,1979,111106
TX,F,1980,119880
TX,F,1981,123721
TX,F,1982,129919
TX,F,1983,128288
TX,F,1984,130410
TX,F,1985,133339
TX,F,1986,131639
TX,F,1987,128832
TX,F,1988,128270
TX,F,1989,133361
TX,F,1990,137565
TX,F,1991,136383
TX,F,1992,137555
TX,F,1993,137009
TX,F,1994,135960
TX,F,1995,136441
TX,F,1996,139526
TX,F,1997,139877
TX,F,1998,143427
TX,F,1999,147206
TX,F,2000,153159
TX,F,2001,153206
TX,F,2002,155932
TX,F,2003,158045
TX,F,2004,159237
TX,F,2005,160543
TX,F,2006,166085
TX,F,2007,169070
TX,F,2008,167607
TX,F,2009,166534
TX,F,2010,159505
TX,F,2011,155711
TX,F,2012,158110
TX,F,2013,160766
TX,F,2014,166527
TX,F,2015,169404
TX,F,2016,166890
TX,F,2017,159394
TX,F,2018,158299
TX,F,2019,157480
TX,M,1961,119541
TX,M,1962,119371
TX,M,1963,115369
TX,M,1964,112631
TX,M,1965,103737
TX,M,1966,100321
TX,M,1967,100135
TX,M,1968,102440
TX,M,1969,109249
TX,M,1970,114619
TX,M,1971,114101
TX,M,1972,106473
TX,M,1973,104805
TX,M,1974,105751
TX,M,1975,107145
TX,M,1976,107659
TX,M,1977,112214
TX,M,1978,115197
TX,M,1979,123381
TX,M,1980,133468
TX,M,1981,137788
TX,M,1982,144204
TX,M,1983,142152
TX,M,1984,142806
TX,M,1985,147141
TX,M,1986,146284
TX,M,1987,143378
TX,M,1988,144034
TX,M,1989,148066
TX,M,1990,153164
TX,M,1991,153200
TX,M,1992,153201
TX,M,1993,153027
TX,M,1994,153110
TX,M,1995,153066
TX,M,1996,155819
TX,M,1997,157042
TX,M,1998,160587
TX,M,1999,164632
TX,M,2000,171396
TX,M,2001,171907
TX,M,2002,174536
TX,M,2003,176664
TX,M,2004,179101
TX,M,2005,181037
TX,M,2006,186238
TX,M,2007,190250
TX,M,2008,189082
TX,M,2009,186323
TX,M,2010,178483
TX,M,2011,174889
TX,M,2012,177468
TX,M,2013,179995
TX,M,2014,186299
TX,M,2015,187723
TX,M,2016,184795
TX,M,2017,175650
TX,M,2018,174187
TX,M,2019,173264
UT,F,1961,10594
UT,F,1962,10554
UT,F,1963,9930
UT,F,1964,9407
UT,F,1965,8634
UT,F,1966,8820
UT,F,1967,8950
UT,F,1968,9030
UT,F,1969,9396
UT,F,1970,10512
UT,F,1971,10789
UT,F,1972,10536
UT,F,1973,10856
UT,F,1974,11717
UT,F,1975,12348
UT,F,1976,13821
UT,F,1977,14697
UT,F,1978,15166
UT,F,1979,16070
UT,F,1980,16454
UT,F,1981,16135
UT,F,1982,16401
UT,F,1983,15417
UT,F,1984,14934
UT,F,1985,14349
UT,F,1986,13969
UT,F,1987,13393
UT,F,1988,13575
UT,F,1989,13443
UT,F,1990,13550
UT,F,1991,13287
UT,F,1992,13804
UT,F,1993,13525
UT,F,1994,13904
UT,F,1995,14795
UT,F,1996,15231
UT,F,1997,15582
UT,F,1998,16518
UT,F,1999,16605
UT,F,2000,17040
UT,F,2001,17340
UT,F,2002,17594
UT,F,2003,18057
UT,F,2004,18255
UT,F,2005,18393
UT,F,2006,18858
UT,F,2007,19605
UT,F,2008,19757
UT,F,2009,19025
UT,F,2010,18145
UT,F,2011,17941
UT,F,2012,17867
UT,F,2013,17634
UT,F,2014,18074
UT,F,2015,17773
UT,F,2016,17997
UT,F,2017,17008
UT,F,2018,16626
UT,F,2019,16638
UT,M,1961,12171
UT,M,1962,12055
UT,M,1963,11348
UT,M,1964,10879
UT,M,1965,10121
UT,M,1966,10337
UT,M,1967,10395
UT,M,1968,10463
UT,M,1969,11057
UT,M,1970,12337
UT,M,1971,12521
UT,M,1972,12128
UT,M,1973,12749
UT,M,1974,13675
UT,M,1975,14465
UT,M,1976,16409
UT,M,1977,17556
UT,M,1978,17885
UT,M,1979,19020
UT,M,1980,19332
UT,M,1981,19019
UT,M,1982,19211
UT,M,1983,18219
UT,M,1984,17619
UT,M,1985,17013
UT,M,1986,16515
UT,M,1987,15848
UT,M,1988,16251
UT,M,1989,16562
UT,M,1990,16647
UT,M,1991,16543
UT,M,1992,16684
UT,M,1993,16877
UT,M,1994,17402
UT,M,1995,17533
UT,M,1996,18934
UT,M,1997,19121
UT,M,1998,19690
UT,M,1999,20605
UT,M,2000,20940
UT,M,2001,21203
UT,M,2002,21468
UT,M,2003,21659
UT,M,2004,21987
UT,M,2005,22366
UT,M,2006,23270
UT,M,2007,23780
UT,M,2008,23698
UT,M,2009,22962
UT,M,2010,22053
UT,M,2011,21376
UT,M,2012,21632
UT,M,2013,21563
UT,M,2014,21490
UT,M,2015,21195
UT,M,2016,20925
UT,M,2017,20266
UT,M,2018,19416
UT,M,2019,19151
VA,F,1961,40158
VA,F,1962,40231
VA,F,1963,39788
VA,F,1964,39849
VA,F,1965,36488
VA,F,1966,34276
VA,F,1967,33482
VA,F,1968,32963
VA,F,1969,33378
VA,F,1970,34406
VA,F,1971,33064
VA,F,1972,29612
VA,F,1973,28083
VA,F,1974,27759
VA,F,1975,27067
VA,F,1976,26905
VA,F,1977,28193
VA,F,1978,27851
VA,F,1979,29200
VA,F,1980,29826
VA,F,1981,30062
VA,F,1982,30801
VA,F,1983,30780
VA,F,1984,31371
VA,F,1985,32940
VA,F,1986,33734
VA,F,1987,34741
VA,F,1988,35868
VA,F,1989,37109
VA,F,1990,37779
VA,F,1991,36886
VA,F,1992,36494
VA,F,1993,35232
VA,F,1994,35257
VA,F,1995,34083
VA,F,1996,34134
VA,F,1997,33246
VA,F,1998,33898
VA,F,1999,34350
VA,F,2000,35523
VA,F,2001,35098
VA,F,2002,35652
VA,F,2003,36025
VA,F,2004,36981
VA,F,2005,37096
VA,F,2006,37853
VA,F,2007,38456
VA,F,2008,37598
VA,F,2009,36682
VA,F,2010,35630
VA,F,2011,36027
VA,F,2012,36354
VA,F,2013,36240
VA,F,2014,37284
VA,F,2015,37434
VA,F,2016,37092
VA,F,2017,35954
VA,F,2018,35845
VA,F,2019,34909
VA,M,1961,43247
VA,M,1962,43247
VA,M,1963,43160
VA,M,1964,42814
VA,M,1965,39015
VA,M,1966,37054
VA,M,1967,36337
VA,M,1968,36463
VA,M,1969,36953
VA,M,1970,38251
VA,M,1971,36719
VA,M,1972,33412
VA,M,1973,31614
VA,M,1974,31362
VA,M,1975,30885
VA,M,1976,30560
VA,M,1977,32595
VA,M,1978,32064
VA,M,1979,33313
VA,M,1980,33912
VA,M,1981,34593
VA,M,1982,35274
VA,M,1983,34972
VA,M,1984,35933
VA,M,1985,37800
VA,M,1986,37816
VA,M,1987,39418
VA,M,1988,40109
VA,M,1989,41855
VA,M,1990,43331
VA,M,1991,42070
VA,M,1992,42036
VA,M,1993,41070
VA,M,1994,40976
VA,M,1995,39858
VA,M,1996,39000
VA,M,1997,38594
VA,M,1998,39674
VA,M,1999,39835
VA,M,2000,41024
VA,M,2001,40780
VA,M,2002,40482
VA,M,2003,41449
VA,M,2004,42659
VA,M,2005,43057
VA,M,2006,43946
VA,M,2007,44292
VA,M,2008,42950
VA,M,2009,42135
VA,M,2010,41538
VA,M,2011,41270
VA,M,2012,41788
VA,M,2013,41693
VA,M,2014,42271
VA,M,2015,42369
VA,M,2016,41564
VA,M,2017,40665
VA,M,2018,40639
VA,M,2019,39169
VT,F,1961,3500
VT,F,1962,3397
VT,F,1963,3268
VT,F,1964,3228
VT,F,1965,2945
VT,F,1966,2841
VT,F,1967,2698
VT,F,1968,2706
VT,F,1969,2852
VT,F,1970,2931
VT,F,1971,2816
VT,F,1972,2491
VT,F,1973,2259
VT,F,1974,2204
VT,F,1975,2199
VT,F,1976,2094
VT,F,1977,2332
VT,F,1978,2459
VT,F,1979,2469
VT,F,1980,2649
VT,F,1981,2640
VT,F,1982,2779
VT,F,1983,2731
VT,F,1984,2761
VT,F,1985,2718
VT,F,1986,2717
VT,F,1987,2669
VT,F,1988,2618
VT,F,1989,2744
VT,F,1990,2665
VT,F,1991,2499
VT,F,1992,2383
VT,F,1993,2268
VT,F,1994,2284
VT,F,1995,1976
VT,F,1996,1910
VT,F,1997,1826
VT,F,1998,1932
VT,F,1999,1785
VT,F,2000,1738
VT,F,2001,1684
VT,F,2002,1605
VT,F,2003,1608
VT,F,2004,1593
VT,F,2005,1583
VT,F,2006,1472
VT,F,2007,1556
VT,F,2008,1411
VT,F,2009,1274
VT,F,2010,1246
VT,F,2011,1285
VT,F,2012,1166
VT,F,2013,1246
VT,F,2014,1304
VT,F,2015,1209
VT,F,2016,1122
VT,F,2017,1121
VT,F,2018,1102
VT,F,2019,1016
VT,M,1961,3928
VT,M,1962,3850
VT,M,1963,3733
VT,M,1964,3674
VT,M,1965,3395
VT,M,1966,3270
VT,M,1967,3268
VT,M,1968,3113
VT,M,1969,3277
VT,M,1970,3535
VT,M,1971,3299
VT,M,1972,2981
VT,M,1973,2675
VT,M,1974,2653
VT,M,1975,2699
VT,M,1976,2701
VT,M,1977,2756
VT,M,1978,2816
VT,M,1979,3073
VT,M,1980,3237
VT,M,1981,3209
VT,M,1982,3200
VT,M,1983,3293
VT,M,1984,3275
VT,M,1985,3320
VT,M,1986,3317
VT,M,1987,3297
VT,M,1988,3298
VT,M,1989,3424
VT,M,1990,3351
VT,M,1991,3151
VT,M,1992,3012
VT,M,1993,2911
VT,M,1994,2828
VT,M,1995,2576
VT,M,1996,2551
VT,M,1997,2446
VT,M,1998,2350
VT,M,1999,2368
VT,M,2000,2361
VT,M,2001,2274
VT,M,2002,2260
VT,M,2003,2291
VT,M,2004,2262
VT,M,2005,2191
VT,M,2006,2090
VT,M,2007,2020
VT,M,2008,1940
VT,M,2009,1917
VT,M,2010,1845
VT,M,2011,1742
VT,M,2012,1777
VT,M,2013,1811
VT,M,2014,1810
VT,M,2015,1691
VT,M,2016,1650
VT,M,2017,1526
VT,M,2018,1468
VT,M,2019,1465
WA,F,1961,27803
WA,F,1962,27743
WA,F,1963,25601
WA,F,1964,24015
WA,F,1965,22164
WA,F,1966,21378
WA,F,1967,22651
WA,F,1968,23503
WA,F,1969,24315
WA,F,1970,24627
WA,F,1971,22340
WA,F,1972,19189
WA,F,1973,18786
WA,F,1974,19644
WA,F,1975,19865
WA,F,1976,20846
WA,F,1977,22774
WA,F,1978,22955
WA,F,1979,25327
WA,F,1980,26840
WA,F,1981,27607
WA,F,1982,27513
WA,F,1983,27271
WA,F,1984,26859
WA,F,1985,27636
WA,F,1986,27195
WA,F,1987,27189
WA,F,1988,27903
WA,F,1989,29486
WA,F,1990,30902
WA,F,1991,30941
WA,F,1992,30777
WA,F,1993,29726
WA,F,1994,28889
WA,F,1995,28603
WA,F,1996,28537
WA,F,1997,28631
WA,F,1998,29229
WA,F,1999,29214
WA,F,2000,29361
WA,F,2001,28726
WA,F,2002,28412
WA,F,2003,28856
WA,F,2004,28775
WA,F,2005,29348
WA,F,2006,30624
WA,F,2007,31279
WA,F,2008,32118
WA,F,2009,31346
WA,F,2010,30306
WA,F,2011,30191
WA,F,2012,30429
WA,F,2013,29777
WA,F,2014,31375
WA,F,2015,31313
WA,F,2016,32108
WA,F,2017,31008
WA,F,2018,30340
WA,F,2019,29613
WA,M,1961,30760
WA,M,1962,30554
WA,M,1963,28864
WA,M,1964,26724
WA,M,1965,24472
WA,M,1966,24255
WA,M,1967,25569
WA,M,1968,26585
WA,M,1969,27515
WA,M,1970,28181
WA,M,1971,25344
WA,M,1972,21809
WA,M,1973,21463
WA,M,1974,22866
WA,M,1975,23209
WA,M,1976,24181
WA,M,1977,25875
WA,M,1978,26788
WA,M,1979,29658
WA,M,1980,31106
WA,M,1981,31769
WA,M,1982,31632
WA,M,1983,31505
WA,M,1984,31357
WA,M,1985,31509
WA,M,1986,31296
WA,M,1987,31709
WA,M,1988,32592
WA,M,1989,34000
WA,M,1990,35821
WA,M,1991,35983
WA,M,1992,36291
WA,M,1993,34519
WA,M,1994,33718
WA,M,1995,33185
WA,M,1996,33669
WA,M,1997,33713
WA,M,1998,34442
WA,M,1999,34551
WA,M,2000,34705
WA,M,2001,33732
WA,M,2002,33525
WA,M,2003,33798
WA,M,2004,34493
WA,M,2005,34713
WA,M,2006,36328
WA,M,2007,37126
WA,M,2008,37223
WA,M,2009,36949
WA,M,2010,35564
WA,M,2011,35913
WA,M,2012,35891
WA,M,2013,35642
WA,M,2014,36265
WA,M,2015,36737
WA,M,2016,36994
WA,M,2017,35502
WA,M,2018,34440
WA,M,2019,33834
WI,F,1961,44191
WI,F,1962,42334
WI,F,1963,40787
WI,F,1964,39603
WI,F,1965,36635
WI,F,1966,35559
WI,F,1967,33352
WI,F,1968,32559
WI,F,1969,32538
WI,F,1970,33681
WI,F,1971,30907
WI,F,1972,27512
WI,F,1973,26873
WI,F,1974,27469
WI,F,1975,27451
WI,F,1976,27430
WI,F,1977,28984
WI,F,1978,28966
WI,F,1979,30589
WI,F,1980,31492
WI,F,1981,31183
WI,F,1982,31417
WI,F,1983,30489
WI,F,1984,30630
WI,F,1985,30638
WI,F,1986,29661
WI,F,1987,28944
WI,F,1988,28647
WI,F,1989,29295
WI,F,1990,29331
WI,F,1991,28454
WI,F,1992,27675
WI,F,1993,27086
WI,F,1994,26299
WI,F,1995,25980
WI,F,1996,25383
WI,F,1997,25019
WI,F,1998,25194
WI,F,1999,25190
WI,F,2000,25425
WI,F,2001,25183
WI,F,2002,24763
WI,F,2003,25022
WI,F,2004,24745
WI,F,2005,24973
WI,F,2006,25104
WI,F,2007,25435
WI,F,2008,25017
WI,F,2009,24468
WI,F,2010,23433
WI,F,2011,23375
WI,F,2012,22981
WI,F,2013,23007
WI,F,2014,23046
WI,F,2015,23205
WI,F,2016,23244
WI,F,2017,22489
WI,F,2018,22142
WI,F,2019,21609
WI,M,1961,47376
WI,M,1962,45498
WI,M,1963,43950
WI,M,1964,42536
WI,M,1965,39853
WI,M,1966,38308
WI,M,1967,36211
WI,M,1968,35449
WI,M,1969,35348
WI,M,1970,36768
WI,M,1971,33906
WI,M,1972,30402
WI,M,1973,29417
WI,M,1974,30757
WI,M,1975,30875
WI,M,1976,30743
WI,M,1977,32139
WI,M,1978,32138
WI,M,1979,34531
WI,M,1980,35266
WI,M,1981,34639
WI,M,1982,34668
WI,M,1983,33811
WI,M,1984,34006
WI,M,1985,34135
WI,M,1986,33182
WI,M,1987,32398
WI,M,1988,32389
WI,M,1989,33096
WI,M,1990,33287
WI,M,1991,32739
WI,M,1992,31856
WI,M,1993,31132
WI,M,1994,30212
WI,M,1995,29424
WI,M,1996,29273
WI,M,1997,28735
WI,M,1998,28977
WI,M,1999,29246
WI,M,2000,29453
WI,M,2001,28853
WI,M,2002,28715
WI,M,2003,29091
WI,M,2004,29269
WI,M,2005,29202
WI,M,2006,29793
WI,M,2007,29787
WI,M,2008,29295
WI,M,2009,28631
WI,M,2010,27709
WI,M,2011,27280
WI,M,2012,27234
WI,M,2013,27055
WI,M,2014,27326
WI,M,2015,27137
WI,M,2016,26844
WI,M,2017,25917
WI,M,2018,25615
WI,M,2019,24863
WV,F,1961,16806
WV,F,1962,16126
WV,F,1963,15131
WV,F,1964,15239
WV,F,1965,13555
WV,F,1966,12609
WV,F,1967,12330
WV,F,1968,12189
WV,F,1969,11873
WV,F,1970,12804
WV,F,1971,13032
WV,F,1972,12185
WV,F,1973,11383
WV,F,1974,11165
WV,F,1975,11200
WV,F,1976,11586
WV,F,1977,12332
WV,F,1978,11803
WV,F,1979,12180
WV,F,1980,11976
WV,F,1981,11526
WV,F,1982,11309
WV,F,1983,10702
WV,F,1984,9983
WV,F,1985,9824
WV,F,1986,9443
WV,F,1987,9073
WV,F,1988,8661
WV,F,1989,8795
WV,F,1990,8788
WV,F,1991,8765
WV,F,1992,8363
WV,F,1993,8424
WV,F,1994,7915
WV,F,1995,7732
WV,F,1996,7601
WV,F,1997,7334
WV,F,1998,7316
WV,F,1999,7273
WV,F,2000,7271
WV,F,2001,7137
WV,F,2002,7138
WV,F,2003,7213
WV,F,2004,7177
WV,F,2005,6861
WV,F,2006,7003
WV,F,2007,7021
WV,F,2008,6866
WV,F,2009,6755
WV,F,2010,6578
WV,F,2011,6526
WV,F,2012,6573
WV,F,2013,6588
WV,F,2014,6279
WV,F,2015,6282
WV,F,2016,6052
WV,F,2017,5784
WV,F,2018,5534
WV,F,2019,5569
WV,M,1961,18789
WV,M,1962,17699
WV,M,1963,17009
WV,M,1964,17118
WV,M,1965,15051
WV,M,1966,14187
WV,M,1967,13506
WV,M,1968,13735
WV,M,1969,13589
WV,M,1970,14020
WV,M,1971,14445
WV,M,1972,13830
WV,M,1973,13045
WV,M,1974,12809
WV,M,1975,13031
WV,M,1976,13224
WV,M,1977,14267
WV,M,1978,13675
WV,M,1979,13902
WV,M,1980,13977
WV,M,1981,12934
WV,M,1982,12687
WV,M,1983,12413
WV,M,1984,11753
WV,M,1985,11584
WV,M,1986,11112
WV,M,1987,10575
WV,M,1988,10343
WV,M,1989,10260
WV,M,1990,10516
WV,M,1991,10326
WV,M,1992,10268
WV,M,1993,9943
WV,M,1994,9860
WV,M,1995,9469
WV,M,1996,9187
WV,M,1997,9273
WV,M,1998,8910
WV,M,1999,8856
WV,M,2000,9189
WV,M,2001,8751
WV,M,2002,8850
WV,M,2003,9066
WV,M,2004,8913
WV,M,2005,8985
WV,M,2006,8761
WV,M,2007,9005
WV,M,2008,8638
WV,M,2009,8562
WV,M,2010,8034
WV,M,2011,8451
WV,M,2012,8311
WV,M,2013,8332
WV,M,2014,8066
WV,M,2015,8094
WV,M,2016,7737
WV,M,2017,7400
WV,M,2018,7451
WV,M,2019,7198
WY,F,1961,2924
WY,F,1962,2564
WY,F,1963,2505
WY,F,1964,2344
WY,F,1965,2019
WY,F,1966,1716
WY,F,1967,1617
WY,F,1968,1662
WY,F,1969,1674
WY,F,1970,1956
WY,F,1971,1738
WY,F,1972,1737
WY,F,1973,1675
WY,F,1974,1799
WY,F,1975,1907
WY,F,1976,2088
WY,F,1977,2373
WY,F,1978,2440
WY,F,1979,2861
WY,F,1980,3213
WY,F,1981,3292
WY,F,1982,3340
WY,F,1983,3043
WY,F,1984,2919
WY,F,1985,2758
WY,F,1986,2387
WY,F,1987,2010
WY,F,1988,1849
WY,F,1989,1807
WY,F,1990,1685
WY,F,1991,1695
WY,F,1992,1598
WY,F,1993,1543
WY,F,1994,1480
WY,F,1995,1435
WY,F,1996,1347
WY,F,1997,1304
WY,F,1998,1310
WY,F,1999,1198
WY,F,2000,1263
WY,F,2001,1095
WY,F,2002,1238
WY,F,2003,1174
WY,F,2004,1273
WY,F,2005,1318
WY,F,2006,1327
WY,F,2007,1493
WY,F,2008,1418
WY,F,2009,1300
WY,F,2010,1271
WY,F,2011,1146
WY,F,2012,1147
WY,F,2013,1236
WY,F,2014,1222
WY,F,2015,1261
WY,F,2016,1146
WY,F,2017,1050
WY,F,2018,973
WY,F,2019,979
WY,M,1961,3505
WY,M,1962,3274
WY,M,1963,2987
WY,M,1964,2825
WY,M,1965,2546
WY,M,1966,2186
WY,M,1967,2099
WY,M,1968,2198
WY,M,1969,2309
WY,M,1970,2520
WY,M,1971,2337
WY,M,1972,2174
WY,M,1973,2263
WY,M,1974,2427
WY,M,1975,2475
WY,M,1976,2662
WY,M,1977,3044
WY,M,1978,3242
WY,M,1979,3577
WY,M,1980,3933
WY,M,1981,4031
WY,M,1982,4061
WY,M,1983,3901
WY,M,1984,3674
WY,M,1985,3461
WY,M,1986,3116
WY,M,1987,2625
WY,M,1988,2552
WY,M,1989,2428
WY,M,1990,2403
WY,M,1991,2351
WY,M,1992,2287
WY,M,1993,2184
WY,M,1994,2077
WY,M,1995,1982
WY,M,1996,2012
WY,M,1997,1978
WY,M,1998,1926
WY,M,1999,1867
WY,M,2000,1745
WY,M,2001,1799
WY,M,2002,1831
WY,M,2003,2005
WY,M,2004,1817
WY,M,2005,2063
WY,M,2006,2189
WY,M,2007,2119
WY,M,2008,2124
WY,M,2009,2068
WY,M,2010,1905
WY,M,2011,1850
WY,M,2012,1908
WY,M,2013,1969
WY,M,2014,1970
WY,M,2015,2015
WY,M,2016,1738
WY,M,2017,1528
WY,M,2018,1408
WY,M,2019,1383
